payment_id,booking_id,payment_method,payment_status,amount
P00010055,B00011165,Cash,Success,18.36
P00010056,B00011166,Mastercard,Success,50.99
P00010060,B00011170,Paynow,Success,46.58
P00010063,B00011173,Visa,Success,25.36
P00010064,B00011174,Cash,Success,27.45
P00010066,B00011176,Paynow,Failed,18.38
P00010067,B00011177,Mastercard,Success,51.77
P00010068,B00011178,Mastercard,Success,33.66
P00010069,B00011180,Cash,Success,34.01
P00010070,B00011181,Paynow,Success,8.65
P00010071,B00011182,Paynow,Success,38.62
P00010074,B00011185,Paynow,Failed,22.32
P00010077,B00011188,Cash,Success,51.22
P00010078,B00011189,Paynow,Success,26.22
P00010079,B00011190,Mastercard,Success,10.97
P00010080,B00011192,Cash,Success,39.91
P00010081,B00011193,Cash,Success,33.88
P00010082,B00011194,Cash,Success,21.22
P00010085,B00011197,Mastercard,Success,31.23
P00010086,B00011198,Cash,Success,44.95
P00010090,B00011203,Cash,Success,7.92
P00010093,B00011206,Mastercard,Success,32.71
P00010094,B00011207,Cash,Success,29.22
P00010102,B00011215,Paynow,Success,13.19
P00010103,B00011216,Mastercard,Success,67.85
P00010106,B00011219,Cash,Success,34.1
P00010108,B00011221,Mastercard,Success,25.11
P00010109,B00011222,Cash,Success,44.9
P00010111,B00011225,Visa,Success,35.8
P00010112,B00011226,Mastercard,Success,11.87
P00010114,B00011228,Paynow,Success,18.42
P00010115,B00011229,Cash,Success,23.33
P00010121,B00011235,Mastercard,Success,57.82
P00010122,B00011236,Cash,Success,15.5
P00010125,B00011239,Mastercard,Success,41.07
P00010126,B00011240,Cash,Success,30.25
P00010128,B00011242,Mastercard,Success,25.39
P00010130,B00011244,Mastercard,Success,43.76
P00010132,B00011247,Paynow,Success,7.57
P00010133,B00011248,Paynow,Success,37.93
P00010134,B00011249,Visa,Success,22.13
P00010142,B00011257,Paynow,Success,44.25
P00010143,B00011258,Cash,Success,10.12
P00010145,B00011260,Mastercard,Success,30.17
P00010146,B00011261,Visa,Success,6.28
P00010147,B00011263,Mastercard,Success,16.19
P00010149,B00011265,Mastercard,Success,68.35
P00010151,B00011267,Cash,Success,34.06
P00010155,B00011274,Paynow,Success,13.5
P00010156,B00011275,Visa,Success,77.06
P00010157,B00011276,Mastercard,Success,10.63
P00010159,B00011278,Mastercard,Success,68.74
P00010161,B00011280,Paynow,Success,38.5
P00010162,B00011281,Mastercard,Success,30.62
P00010164,B00011283,Paynow,Success,38.62
P00010165,B00011284,Paynow,Success,32.26
P00010166,B00011285,Mastercard,Success,29.69
P00010167,B00011286,Paynow,Success,37.58
P00010169,B00011288,Visa,Success,38.82
P00010170,B00011289,Cash,Success,30.6
P00010172,B00011291,Cash,Success,34.43
P00010173,B00011292,Visa,Failed,14.8
P00010174,B00011293,Mastercard,Success,43.47
P00010175,B00011295,Mastercard,Success,42.31
P00010176,B00011296,Cash,Success,34.79
P00010177,B00011297,Visa,Success,59.62
P00010178,B00011298,Cash,Success,42.82
P00010183,B00011303,Mastercard,Failed,46.33
P00010184,B00011304,Visa,Success,50.69
P00010187,B00011308,Paynow,Success,26.99
P00010196,B00011320,Paynow,Success,37.67
P00010198,B00011323,Mastercard,Success,13.99
P00010199,B00011324,Paynow,Success,41.26
P00010200,B00011325,Paynow,Success,38.23
P00010201,B00011326,Mastercard,Success,44.73
P00010202,B00011327,Cash,Success,65.54
P00010203,B00011328,Cash,Success,26.23
P00010204,B00011329,Paynow,Refunded,20.22
P00010205,B00011331,Cash,Success,51.5
P00010206,B00011333,Visa,Success,10.48
P00010208,B00011335,Paynow,Success,34.68
P00010210,B00011337,Visa,Success,46.82
P00010211,B00011338,Paynow,Success,17.06
P00010212,B00011339,Paynow,Success,12.17
P00010214,B00011341,Visa,Success,19.64
P00010216,B00011343,Paynow,Success,77.93
P00010220,B00011347,Mastercard,Success,10.44
P00010221,B00011348,Cash,Success,13.1
P00010222,B00011349,Mastercard,Success,15.57
P00010226,B00011353,Cash,Success,12.53
P00010229,B00011356,Cash,Success,13.85
P00010232,B00011359,Visa,Success,37.13
P00010234,B00011361,Cash,Success,26.32
P00010236,B00011363,Paynow,Success,6.76
P00010242,B00011369,Visa,Success,24.08
P00010245,B00011372,Paynow,Success,17.23
P00010248,B00011376,Mastercard,Success,11.09
P00010250,B00011379,Visa,Success,8.23
P00010251,B00011380,Mastercard,Success,32.2
P00010252,B00011381,Cash,Success,43.75
P00010253,B00011382,Visa,Success,43.0
P00010254,B00011383,Visa,Success,48.73
P00010256,B00011385,Paynow,Success,21.1
P00010257,B00011386,Paynow,Success,40.01
P00010258,B00011387,Cash,Success,72.46
P00010259,B00011388,Paynow,Success,42.8
P00010264,B00011395,Mastercard,Refunded,12.11
P00010265,B00011396,Paynow,Success,22.48
P00010266,B00011397,Mastercard,Success,48.72
P00010268,B00011399,Paynow,Failed,21.32
P00010269,B00011400,Visa,Success,36.92
P00010271,B00011402,Cash,Success,17.59
P00010272,B00011403,Visa,Success,19.26
P00010273,B00011405,Cash,Success,16.51
P00010274,B00011406,Cash,Success,52.08
P00010275,B00011408,Mastercard,Success,24.01
P00010277,B00011410,Cash,Success,37.96
P00010280,B00011413,Cash,Success,50.13
P00010281,B00011414,Mastercard,Success,5.68
P00010282,B00011415,Visa,Success,21.76
P00010283,B00011416,Paynow,Success,52.65
P00010284,B00011417,Mastercard,Success,54.14
P00010285,B00011418,Visa,Success,41.98
P00010286,B00011419,Visa,Success,15.74
P00010287,B00011421,Cash,Success,11.28
P00010288,B00011422,Paynow,Failed,36.2
P00010291,B00011426,Visa,Success,67.49
P00010292,B00011427,Cash,Success,22.58
P00010295,B00011430,Paynow,Success,38.77
P00010296,B00011431,Mastercard,Success,35.4
P00010297,B00011432,Cash,Success,46.58
P00010298,B00011433,Visa,Success,69.36
P00010299,B00011434,Mastercard,Success,31.09
P00010301,B00011436,Paynow,Success,33.67
P00010302,B00011437,Visa,Success,16.08
P00010303,B00011438,Visa,Success,26.19
P00010305,B00011440,Mastercard,Success,5.98
P00010306,B00011441,Cash,Success,44.28
P00010307,B00011442,Cash,Success,12.4
P00010311,B00011447,Visa,Success,59.28
P00010312,B00011448,Cash,Success,43.82
P00010319,B00011456,Visa,Success,17.5
P00010320,B00011457,Cash,Success,9.52
P00010321,B00011458,Cash,Success,63.43
P00010324,B00011461,Cash,Success,46.61
P00010326,B00011463,Paynow,Success,12.94
P00010327,B00011464,Mastercard,Success,34.57
P00010329,B00011466,Visa,Success,30.65
P00010330,B00011467,Mastercard,Success,18.59
P00010332,B00011469,Paynow,Success,18.98
P00010333,B00011470,Mastercard,Success,24.53
P00010335,B00011473,Mastercard,Success,23.95
P00010336,B00011474,Cash,Success,34.87
P00010338,B00011476,Mastercard,Success,19.58
P00010339,B00011477,Paynow,Success,34.73
P00010343,B00011481,Visa,Success,42.05
P00010346,B00011485,Visa,Success,20.74
P00010349,B00011488,Cash,Success,9.05
P00010351,B00011490,Mastercard,Success,23.16
P00010353,B00011492,Mastercard,Success,20.55
P00010354,B00011494,Cash,Success,27.19
P00010355,B00011495,Cash,Success,32.26
P00010358,B00011498,Cash,Success,30.58
P00010360,B00011500,Visa,Success,47.56
P00010361,B00011501,Mastercard,Success,26.76
P00010365,B00011505,Visa,Failed,6.67
P00010366,B00011506,Mastercard,Failed,31.9
P00010367,B00011507,Paynow,Success,13.18
P00010369,B00011509,Mastercard,Success,35.41
P00010370,B00011510,Paynow,Success,26.33
P00010374,B00011515,Paynow,Success,58.01
P00010375,B00011516,Visa,Success,40.82
P00010376,B00011517,Cash,Success,77.76
P00010378,B00011520,Cash,Success,17.4
P00010379,B00011521,Cash,Success,13.32
P00010381,B00011523,Paynow,Success,14.53
P00010384,B00011527,Cash,Success,68.16
P00010389,B00011533,Paynow,Success,6.2
P00010390,B00011534,Mastercard,Success,23.64
P00010391,B00011535,Cash,Success,11.04
P00010393,B00011538,Cash,Success,23.15
P00010394,B00011539,Visa,Success,27.5
P00010395,B00011540,Mastercard,Success,43.69
P00010396,B00011541,Paynow,Success,18.49
P00010397,B00011542,Cash,Success,27.76
P00010398,B00011543,Paynow,Success,43.33
P00010400,B00011546,Mastercard,Success,43.76
P00010403,B00011549,Cash,Success,17.77
P00010404,B00011550,Cash,Success,42.39
P00010406,B00011552,Mastercard,Success,69.72
P00010407,B00011554,Visa,Success,41.42
P00010408,B00011555,Mastercard,Success,19.17
P00010410,B00011557,Cash,Success,28.96
P00010411,B00011558,Visa,Success,50.47
P00010416,B00011563,Cash,Success,41.06
P00010418,B00011565,Cash,Success,16.86
P00010420,B00011567,Cash,Success,38.87
P00010425,B00011573,Visa,Success,32.54
P00010428,B00011576,Mastercard,Success,6.88
P00010429,B00011577,Cash,Success,69.72
P00010430,B00011579,Cash,Success,56.2
P00010431,B00011580,Paynow,Success,23.84
P00010432,B00011581,Visa,Success,17.6
P00010433,B00011582,Visa,Success,27.82
P00010434,B00011583,Mastercard,Success,35.83
P00010435,B00011584,Visa,Success,11.12
P00010436,B00011585,Mastercard,Success,16.66
P00010437,B00011586,Visa,Success,34.9
P00010439,B00011588,Paynow,Refunded,17.87
P00010440,B00011589,Paynow,Success,11.05
P00010441,B00011590,Mastercard,Success,51.19
P00010442,B00011591,Mastercard,Success,43.66
P00010445,B00011596,Mastercard,Success,23.49
P00010449,B00011601,Paynow,Failed,35.48
P00010452,B00011604,Mastercard,Success,12.23
P00010456,B00011608,Mastercard,Success,43.02
P00010457,B00011609,Mastercard,Success,66.29
P00010459,B00011611,Mastercard,Success,45.68
P00010464,B00011618,Cash,Success,13.08
P00010466,B00011622,Paynow,Success,13.61
P00010467,B00011623,Mastercard,Success,38.61
P00010469,B00011625,Mastercard,Failed,37.66
P00010472,B00011628,Cash,Success,36.49
P00010473,B00011629,Paynow,Success,35.08
P00010475,B00011631,Cash,Success,68.69
P00010477,B00011633,Mastercard,Success,45.95
P00010480,B00011636,Paynow,Success,69.05
P00010481,B00011637,Mastercard,Success,12.79
P00010482,B00011638,Cash,Success,31.18
P00010484,B00011641,Visa,Success,24.19
P00010486,B00011643,Mastercard,Success,13.3
P00010487,B00011644,Mastercard,Success,31.34
P00010488,B00011645,Cash,Success,30.79
P00010489,B00011646,Visa,Success,34.39
P00010495,B00011652,Visa,Success,21.89
P00010496,B00011653,Paynow,Success,19.02
P00010497,B00011654,Visa,Success,19.16
P00010501,B00011659,Cash,Success,26.32
P00010506,B00011664,Visa,Success,46.3
P00010507,B00011665,Mastercard,Success,8.54
P00010508,B00011666,Paynow,Success,22.22
P00010512,B00011670,Visa,Success,17.8
P00010514,B00011672,Visa,Success,11.98
P00010515,B00011673,Cash,Success,24.44
P00010518,B00011676,Mastercard,Success,18.49
P00010519,B00011677,Visa,Success,33.55
P00010524,B00011683,Visa,Success,30.24
P00010530,B00011690,Paynow,Success,45.94
P00010531,B00011691,Cash,Success,18.06
P00010532,B00011692,Cash,Success,19.03
P00010534,B00011695,Visa,Success,72.38
P00010535,B00011696,Visa,Success,13.07
P00010539,B00011703,Cash,Success,37.91
P00010540,B00011704,Cash,Success,50.87
P00010541,B00011705,Paynow,Success,38.22
P00010544,B00011708,Cash,Success,40.16
P00010547,B00011712,Paynow,Success,38.1
P00010548,B00011713,Paynow,Success,31.07
P00010549,B00011714,Paynow,Success,17.87
P00010550,B00011715,Mastercard,Success,15.9
P00010551,B00011717,Visa,Success,19.74
P00010552,B00011718,Mastercard,Success,54.23
P00010554,B00011720,Cash,Success,74.26
P00010556,B00011722,Paynow,Success,69.02
P00010558,B00011724,Mastercard,Success,66.89
P00010559,B00011726,Mastercard,Success,71.69
P00010560,B00011727,Cash,Success,56.42
P00010561,B00011728,Paynow,Success,21.93
P00010562,B00011729,Mastercard,Success,28.46
P00010564,B00011731,Visa,Success,30.57
P00010565,B00011732,Cash,Success,37.3
P00010566,B00011733,Paynow,Success,21.66
P00010567,B00011734,Paynow,Success,34.21
P00010568,B00011735,Cash,Success,19.04
P00010570,B00011737,Paynow,Success,17.62
P00010571,B00011738,Visa,Success,44.91
P00010575,B00011742,Cash,Failed,52.1
P00010578,B00011745,Mastercard,Success,24.64
P00010579,B00011746,Mastercard,Success,28.4
P00010582,B00011749,Cash,Success,22.55
P00010585,B00011752,Mastercard,Failed,37.98
P00010589,B00011756,Paynow,Success,24.17
P00010590,B00011758,Visa,Success,73.01
P00010591,B00011759,Paynow,Success,8.81
P00010592,B00011760,Mastercard,Success,40.08
P00010594,B00011762,Paynow,Success,45.03
P00010599,B00011767,Mastercard,Success,54.48
P00010601,B00011769,Visa,Success,7.79
P00010603,B00011771,Cash,Success,6.77
P00010604,B00011772,Cash,Success,30.23
P00010606,B00011774,Paynow,Success,15.23
P00010609,B00011777,Visa,Success,8.29
P00010610,B00011778,Visa,Success,44.3
P00010612,B00011780,Visa,Success,52.22
P00010614,B00011782,Visa,Success,18.0
P00010615,B00011783,Paynow,Success,35.14
P00010618,B00011786,Paynow,Success,7.21
P00010619,B00011787,Paynow,Success,51.46
P00010622,B00011790,Paynow,Success,14.47
P00010625,B00011793,Mastercard,Success,20.63
P00010626,B00011794,Cash,Success,16.72
P00010628,B00011796,Cash,Success,16.75
P00010629,B00011797,Cash,Refunded,26.81
P00010632,B00011800,Mastercard,Success,37.8
P00010633,B00011801,Cash,Success,45.65
P00010635,B00011803,Paynow,Success,52.99
P00010636,B00011804,Visa,Success,46.3
P00010638,B00011806,Paynow,Success,27.36
P00010639,B00011807,Mastercard,Success,41.79
P00010643,B00011811,Paynow,Success,30.41
P00010644,B00011813,Mastercard,Success,19.58
P00010645,B00011814,Mastercard,Success,6.61
P00010647,B00011816,Visa,Success,28.42
P00010649,B00011819,Visa,Success,70.08
P00010651,B00011823,Mastercard,Success,49.57
P00010652,B00011824,Visa,Success,33.12
P00010653,B00011825,Visa,Success,23.38
P00010654,B00011826,Paynow,Success,15.41
P00010656,B00011828,Visa,Success,19.58
P00010660,B00011835,Cash,Success,42.25
P00010662,B00011837,Cash,Success,29.95
P00010665,B00011840,Visa,Success,55.78
P00010667,B00011842,Paynow,Success,17.63
P00010669,B00011844,Cash,Success,9.68
P00010671,B00011846,Paynow,Success,17.54
P00010675,B00011850,Cash,Success,57.69
P00010677,B00011852,Paynow,Success,28.46
P00010680,B00011855,Cash,Success,30.91
P00010681,B00011856,Paynow,Success,14.52
P00010682,B00011857,Mastercard,Success,58.99
P00010684,B00011859,Visa,Success,21.61
P00010688,B00011864,Mastercard,Success,11.02
P00010689,B00011865,Cash,Success,20.3
P00010690,B00011866,Paynow,Refunded,44.52
P00010691,B00011867,Visa,Success,17.78
P00010695,B00011872,Visa,Success,40.48
P00010697,B00011874,Paynow,Success,9.35
P00010699,B00011876,Paynow,Success,41.29
P00010702,B00011880,Mastercard,Success,59.76
P00010704,B00011883,Visa,Failed,19.5
P00010705,B00011884,Cash,Success,28.94
P00010709,B00011890,Visa,Success,37.71
P00010711,B00011892,Paynow,Success,51.71
P00010712,B00011893,Visa,Success,31.82
P00010720,B00011902,Mastercard,Success,19.7
P00010721,B00011903,Mastercard,Failed,11.81
P00010724,B00011906,Visa,Success,73.49
P00010726,B00011909,Cash,Success,20.77
P00010727,B00011910,Cash,Success,36.14
P00010729,B00011912,Mastercard,Success,21.94
P00010730,B00011913,Visa,Success,29.05
P00010731,B00011914,Cash,Success,39.56
P00010733,B00011916,Paynow,Success,26.93
P00010735,B00011918,Cash,Success,9.31
P00010736,B00011919,Mastercard,Success,29.12
P00010737,B00011920,Visa,Success,30.38
P00010739,B00011922,Mastercard,Success,19.92
P00010745,B00011928,Visa,Success,34.9
P00010747,B00011930,Cash,Success,34.6
P00010748,B00011931,Visa,Success,11.04
P00010749,B00011933,Visa,Success,44.45
P00010750,B00011934,Cash,Success,41.54
P00010755,B00011940,Cash,Success,43.52
P00010757,B00011942,Visa,Success,37.45
P00010758,B00011943,Paynow,Success,19.64
P00010763,B00011948,Visa,Refunded,13.16
P00010766,B00011951,Mastercard,Success,14.71
P00010767,B00011952,Paynow,Success,76.3
P00010769,B00011954,Cash,Success,26.87
P00010770,B00011955,Paynow,Success,77.42
P00010772,B00011957,Visa,Success,17.48
P00010773,B00011959,Cash,Success,50.81
P00010775,B00011961,Cash,Success,22.99
P00010776,B00011962,Visa,Success,13.35
P00010777,B00011963,Paynow,Success,34.94
P00010778,B00011964,Mastercard,Success,15.7
P00010779,B00011965,Paynow,Success,33.43
P00010782,B00011968,Paynow,Success,58.58
P00010783,B00011969,Visa,Success,36.89
P00010784,B00011970,Paynow,Success,27.96
P00010785,B00011971,Mastercard,Success,37.71
P00010786,B00011972,Cash,Success,16.69
P00010787,B00011973,Cash,Success,39.58
P00010788,B00011974,Paynow,Success,27.43
P00010789,B00011975,Paynow,Success,33.19
P00010791,B00011977,Paynow,Success,24.62
P00010795,B00011981,Cash,Success,58.39
P00010796,B00011982,Mastercard,Success,72.05
P00010797,B00011983,Visa,Failed,27.3
P00010800,B00011987,Mastercard,Success,14.67
P00010802,B00011989,Visa,Success,37.22
P00010808,B00011997,Cash,Success,37.96
P00010809,B00011998,Paynow,Success,13.33
P00010810,B00011999,Mastercard,Success,57.35
P00010813,B00012002,Cash,Success,53.75
P00010816,B00012005,Paynow,Success,37.64
P00010817,B00012006,Paynow,Success,7.79
P00010823,B00012013,Mastercard,Success,38.23
P00010824,B00012014,Mastercard,Success,16.76
P00010825,B00012015,Mastercard,Success,46.85
P00010826,B00012016,Cash,Success,46.02
P00010829,B00012019,Mastercard,Success,19.45
P00010830,B00012021,Visa,Success,47.32
P00010833,B00012024,Cash,Failed,25.32
P00010835,B00012026,Cash,Success,51.34
P00010837,B00012028,Visa,Success,32.33
P00010838,B00012032,Cash,Success,64.94
P00010839,B00012033,Visa,Success,34.18
P00010840,B00012034,Visa,Success,12.76
P00010844,B00012038,Visa,Success,35.31
P00010845,B00012039,Mastercard,Success,45.32
P00010846,B00012040,Paynow,Success,54.94
P00010849,B00012043,Mastercard,Success,37.7
P00010853,B00012049,Mastercard,Success,44.24
P00010855,B00012051,Mastercard,Success,48.0
P00010856,B00012052,Mastercard,Success,50.86
P00010857,B00012054,Visa,Success,19.03
P00010858,B00012055,Visa,Success,14.57
P00010860,B00012057,Cash,Success,57.56
P00010861,B00012058,Mastercard,Success,33.47
P00010862,B00012060,Visa,Success,54.27
P00010864,B00012062,Mastercard,Success,23.5
P00010868,B00012067,Cash,Success,41.3
P00010869,B00012068,Paynow,Success,11.33
P00010872,B00012071,Paynow,Success,6.7
P00010874,B00012074,Visa,Success,20.59
P00010876,B00012076,Paynow,Success,53.91
P00010880,B00012080,Mastercard,Success,55.87
P00010881,B00012081,Paynow,Success,28.27
P00010885,B00012085,Visa,Success,22.44
P00010886,B00012086,Mastercard,Success,8.97
P00010888,B00012088,Paynow,Success,13.19
P00010890,B00012090,Paynow,Success,49.9
P00010893,B00012093,Mastercard,Success,22.91
P00010894,B00012094,Paynow,Success,14.26
P00010895,B00012095,Visa,Success,8.24
P00010898,B00012099,Mastercard,Success,22.49
P00010899,B00012100,Visa,Success,34.26
P00010903,B00012105,Visa,Success,26.76
P00010904,B00012106,Visa,Success,16.32
P00010905,B00012107,Paynow,Success,56.11
P00010910,B00012113,Visa,Success,12.5
P00010912,B00012115,Cash,Success,42.72
P00010913,B00012116,Visa,Success,19.67
P00010915,B00012118,Mastercard,Success,49.18
P00010916,B00012119,Visa,Success,29.39
P00010918,B00012121,Visa,Success,53.64
P00010921,B00012125,Mastercard,Success,35.23
P00010922,B00012126,Cash,Success,19.09
P00010923,B00012127,Cash,Success,59.86
P00010924,B00012128,Mastercard,Success,56.3
P00010926,B00012130,Cash,Success,14.31
P00010928,B00012132,Cash,Success,37.57
P00010929,B00012133,Cash,Success,72.91
P00010930,B00012134,Cash,Success,7.62
P00010932,B00012136,Cash,Success,66.89
P00010935,B00012139,Paynow,Success,44.14
P00010936,B00012140,Visa,Success,53.05
P00010938,B00012142,Mastercard,Success,15.36
P00010940,B00012144,Paynow,Success,8.27
P00010941,B00012145,Mastercard,Success,42.25
P00010942,B00012146,Paynow,Success,22.25
P00010943,B00012148,Cash,Refunded,21.4
