payment_id,booking_id,payment_method,payment_status,amount
P00014907,B00016595,Cash,Success,15.68
P00014910,B00016598,Visa,Success,28.99
P00014912,B00016601,Mastercard,Success,39.89
P00014913,B00016602,Mastercard,Success,54.54
P00014916,B00016605,Cash,Success,26.26
P00014917,B00016606,Mastercard,Success,15.08
P00014919,B00016609,Cash,Success,42.94
P00014921,B00016611,Mastercard,Success,14.29
P00014923,B00016613,Mastercard,Success,46.39
P00014924,B00016614,Visa,Success,18.71
P00014928,B00016619,Mastercard,Success,36.89
P00014929,B00016620,Mastercard,Success,16.3
P00014931,B00016622,Visa,Success,21.82
P00014933,B00016625,Visa,Success,35.41
P00014934,B00016626,Mastercard,Success,7.0
P00014936,B00016629,PayNow,Success,36.28
P00014937,B00016630,Cash,Success,46.56
P00014939,B00016632,Visa,Success,22.97
P00014940,B00016633,Mastercard,Success,27.36
P00014942,B00016635,Visa,Success,38.92
P00014943,B00016637,Visa,Success,63.67
P00014945,B00016639,Visa,Success,67.03
P00014946,B00016640,PayNow,Success,5.65
P00014948,B00016642,PayNow,Success,39.38
P00014951,B00016645,PayNow,Success,9.97
P00014952,B00016647,Cash,Success,12.64
P00014954,B00016649,Cash,Success,6.36
P00014955,B00016650,PayNow,Success,54.48
P00014956,B00016651,Mastercard,Success,38.14
P00014957,B00016654,PayNow,Success,12.6
P00014958,B00016655,Cash,Success,11.39
P00014959,B00016656,Mastercard,Success,32.16
P00014960,B00016657,Mastercard,Success,48.48
P00014961,B00016658,Cash,Success,35.52
P00014963,B00016660,Mastercard,Success,48.82
P00014966,B00016664,Visa,Success,21.18
P00014969,B00016667,PayNow,Success,61.13
P00014972,B00016670,Mastercard,Success,18.53
P00014973,B00016671,Cash,Success,21.26
P00014977,B00016675,Mastercard,Success,54.53
P00014978,B00016676,Mastercard,Success,29.83
P00014979,B00016677,Visa,Success,48.37
P00014980,B00016679,PayNow,Success,26.68
P00014981,B00016680,Cash,Success,8.35
P00014983,B00016682,Mastercard,Success,31.21
P00014984,B00016683,Visa,Failed,36.77
P00014986,B00016685,Mastercard,Success,27.88
P00014987,B00016686,Cash,Success,19.64
P00014988,B00016688,Cash,Success,25.45
P00014992,B00016693,Visa,Success,40.99
P00014993,B00016694,Cash,Success,14.8
P00014994,B00016695,PayNow,Success,60.89
P00015001,B00016706,Visa,Success,45.48
P00015003,B00016708,PayNow,Success,46.13
P00015006,B00016712,PayNow,Success,10.16
P00015007,B00016713,Cash,Success,52.75
P00015009,B00016715,Cash,Success,35.35
P00015012,B00016718,Visa,Success,28.68
P00015013,B00016719,Cash,Success,9.88
P00015017,B00016724,PayNow,Success,37.7
P00015018,B00016725,Mastercard,Success,33.84
P00015019,B00016726,Mastercard,Success,27.59
P00015020,B00016727,Visa,Success,22.64
P00015023,B00016733,Mastercard,Success,33.47
P00015025,B00016735,PayNow,Success,50.38
P00015027,B00016737,PayNow,Success,29.65
P00015028,B00016738,Mastercard,Success,44.14
P00015029,B00016739,Visa,Success,40.16
P00015031,B00016741,PayNow,Success,9.13
P00015036,B00016747,Mastercard,Success,7.69
P00015037,B00016750,Visa,Success,18.62
P00015038,B00016751,Cash,Success,21.17
P00015041,B00016754,Cash,Failed,71.66
P00015042,B00016755,PayNow,Success,27.05
P00015044,B00016758,Mastercard,Success,26.48
P00015046,B00016760,Cash,Success,40.91
P00015047,B00016761,Mastercard,Success,16.94
P00015048,B00016762,Mastercard,Success,18.7
P00015051,B00016765,PayNow,Success,56.02
P00015053,B00016768,Visa,Success,40.66
P00015054,B00016769,Mastercard,Success,16.21
P00015057,B00016772,Cash,Failed,45.71
P00015059,B00016775,Visa,Success,43.53
P00015061,B00016777,PayNow,Success,36.99
P00015063,B00016779,Visa,Success,57.29
P00015064,B00016781,Cash,Success,56.43
P00015065,B00016782,Cash,Success,30.28
P00015066,B00016783,PayNow,Success,52.78
P00015067,B00016784,Visa,Success,24.1
P00015069,B00016786,Cash,Success,9.02
P00015070,B00016787,Mastercard,Success,16.92
P00015071,B00016788,Cash,Success,19.7
P00015072,B00016789,Visa,Success,70.39
P00015074,B00016791,Cash,Success,42.53
P00015075,B00016792,Visa,Success,64.94
P00015076,B00016793,Mastercard,Success,9.58
P00015077,B00016794,Visa,Success,19.15
P00015078,B00016795,PayNow,Success,57.33
P00015080,B00016797,Visa,Success,44.16
P00015081,B00016798,Cash,Success,29.71
P00015083,B00016800,PayNow,Success,25.79
P00015084,B00016801,Visa,Success,37.96
P00015086,B00016803,Cash,Success,35.8
P00015088,B00016806,Cash,Success,13.03
P00015089,B00016807,PayNow,Success,26.48
P00015090,B00016809,Mastercard,Success,24.36
P00015092,B00016811,Cash,Success,37.08
P00015097,B00016816,Visa,Success,34.3
P00015099,B00016818,Cash,Success,38.69
P00015102,B00016823,Mastercard,Success,35.09
P00015105,B00016827,PayNow,Success,36.55
P00015107,B00016829,Mastercard,Success,72.5
P00015110,B00016832,Cash,Success,65.26
P00015111,B00016833,Mastercard,Success,57.65
P00015112,B00016834,PayNow,Success,26.94
P00015114,B00016836,Cash,Success,43.92
P00015117,B00016839,Mastercard,Success,31.76
P00015119,B00016841,Visa,Success,21.34
P00015123,B00016845,Visa,Success,11.02
P00015127,B00016849,Cash,Success,10.9
P00015131,B00016854,Mastercard,Success,9.68
P00015132,B00016855,PayNow,Success,9.39
P00015135,B00016860,Mastercard,Success,10.93
P00015136,B00016861,Mastercard,Success,25.38
P00015137,B00016862,Mastercard,Success,26.69
P00015138,B00016863,Cash,Success,38.52
P00015139,B00016864,Cash,Success,20.25
P00015140,B00016865,PayNow,Refunded,38.28
P00015143,B00016868,PayNow,Success,35.88
P00015144,B00016869,Visa,Success,20.95
P00015145,B00016870,PayNow,Success,9.33
P00015146,B00016871,Visa,Success,38.53
P00015148,B00016873,Visa,Success,32.16
P00015149,B00016874,Cash,Success,63.96
P00015152,B00016877,Visa,Success,25.92
P00015157,B00016882,Cash,Success,28.82
P00015159,B00016885,Mastercard,Success,21.4
P00015161,B00016887,PayNow,Success,44.42
P00015162,B00016888,PayNow,Success,57.46
P00015163,B00016889,Visa,Success,35.59
P00015164,B00016890,PayNow,Success,47.63
P00015166,B00016892,Cash,Success,26.11
P00015169,B00016895,PayNow,Success,40.38
P00015171,B00016897,Mastercard,Success,16.3
P00015172,B00016898,Mastercard,Success,12.23
P00015173,B00016899,Visa,Success,35.41
P00015175,B00016901,Visa,Success,18.5
P00015176,B00016903,Mastercard,Success,26.57
P00015178,B00016905,Visa,Success,64.54
P00015181,B00016908,Mastercard,Success,25.34
P00015183,B00016910,Visa,Success,19.35
P00015185,B00016912,Cash,Success,32.26
P00015187,B00016914,Visa,Success,11.71
P00015189,B00016916,Cash,Success,7.66
P00015191,B00016918,PayNow,Success,17.35
P00015194,B00016921,Cash,Success,43.13
P00015196,B00016923,Cash,Success,32.4
P00015199,B00016926,Mastercard,Success,67.78
P00015201,B00016929,Visa,Success,8.93
P00015204,B00016932,Mastercard,Success,23.63
P00015205,B00016933,Visa,Success,43.91
P00015207,B00016937,PayNow,Success,24.43
P00015210,B00016940,PayNow,Success,53.55
P00015212,B00016943,Mastercard,Success,26.99
P00015213,B00016944,Visa,Success,34.21
P00015218,B00016950,Visa,Success,19.96
P00015219,B00016951,PayNow,Success,22.91
P00015221,B00016953,Cash,Success,35.91
P00015222,B00016954,Cash,Success,41.3
P00015223,B00016955,PayNow,Failed,16.39
P00015224,B00016956,Visa,Success,62.81
P00015226,B00016958,Cash,Success,16.36
P00015227,B00016959,Mastercard,Success,28.04
P00015228,B00016960,PayNow,Success,22.62
P00015229,B00016961,Mastercard,Failed,34.07
P00015231,B00016964,Mastercard,Success,59.33
P00015237,B00016970,PayNow,Success,10.51
P00015244,B00016978,Visa,Failed,26.09
P00015245,B00016979,Visa,Success,14.1
P00015246,B00016980,Cash,Success,68.04
P00015247,B00016981,Mastercard,Success,45.55
P00015248,B00016982,PayNow,Success,43.82
P00015249,B00016983,Cash,Success,40.13
P00015251,B00016985,Visa,Success,18.48
P00015252,B00016986,PayNow,Success,32.17
P00015253,B00016987,PayNow,Success,44.37
P00015254,B00016988,Mastercard,Success,33.74
P00015257,B00016991,Cash,Success,6.89
P00015258,B00016992,Visa,Success,58.46
P00015259,B00016994,Cash,Success,24.2
P00015261,B00016997,PayNow,Success,31.34
P00015262,B00016998,Cash,Success,58.9
P00015264,B00017000,PayNow,Success,58.46
P00015266,B00017002,Visa,Success,25.85
P00015268,B00017004,Mastercard,Success,37.73
P00015270,B00017008,PayNow,Success,13.1
P00015271,B00017009,Visa,Success,29.88
P00015272,B00017011,Visa,Success,22.84
P00015273,B00017012,Visa,Success,8.69
P00015274,B00017013,Mastercard,Success,46.58
P00015276,B00017015,PayNow,Success,72.53
P00015277,B00017016,Mastercard,Failed,43.46
P00015278,B00017017,Visa,Success,16.15
P00015281,B00017020,PayNow,Success,71.21
P00015283,B00017022,Cash,Success,19.9
P00015284,B00017023,Visa,Success,16.9
P00015286,B00017025,Mastercard,Success,34.81
P00015287,B00017026,Cash,Success,37.83
P00015288,B00017027,Mastercard,Success,23.54
P00015291,B00017030,Cash,Success,22.45
P00015293,B00017034,Visa,Success,58.1
P00015295,B00017037,Cash,Success,20.21
P00015296,B00017038,Cash,Success,5.41
P00015300,B00017043,Mastercard,Success,30.28
P00015301,B00017045,PayNow,Success,37.63
P00015302,B00017047,Cash,Success,20.39
P00015304,B00017050,Mastercard,Success,36.24
P00015305,B00017051,PayNow,Success,18.41
P00015306,B00017052,PayNow,Success,30.49
P00015307,B00017054,Cash,Success,13.49
P00015308,B00017055,PayNow,Success,54.81
P00015311,B00017058,PayNow,Success,24.68
P00015313,B00017060,Visa,Success,12.9
P00015315,B00017063,Cash,Success,19.28
P00015316,B00017064,Mastercard,Success,26.87
P00015317,B00017065,Cash,Success,19.15
P00015323,B00017071,Mastercard,Success,16.21
P00015324,B00017072,PayNow,Success,22.39
P00015326,B00017074,Cash,Refunded,11.54
P00015330,B00017079,Mastercard,Success,26.36
P00015333,B00017082,Visa,Success,20.16
P00015334,B00017084,Cash,Success,34.4
P00015335,B00017085,Visa,Success,12.25
P00015338,B00017088,PayNow,Success,23.85
P00015340,B00017090,Cash,Success,47.11
P00015344,B00017094,PayNow,Success,75.91
P00015348,B00017100,Visa,Success,11.52
P00015351,B00017104,PayNow,Success,17.16
P00015353,B00017107,Cash,Success,42.0
P00015358,B00017113,PayNow,Success,37.96
P00015359,B00017115,PayNow,Success,71.09
P00015360,B00017116,PayNow,Success,36.66
P00015363,B00017120,Mastercard,Success,26.23
P00015366,B00017125,Cash,Success,17.7
P00015367,B00017126,PayNow,Success,46.08
P00015371,B00017130,Mastercard,Success,19.2
P00015374,B00017133,Cash,Success,56.93
P00015377,B00017137,PayNow,Success,54.07
P00015379,B00017139,Mastercard,Success,17.1
P00015380,B00017140,Mastercard,Success,18.86
P00015383,B00017144,Cash,Success,20.1
P00015386,B00017147,Cash,Success,26.1
P00015387,B00017148,Cash,Success,67.75
P00015388,B00017149,Visa,Success,60.74
P00015389,B00017150,Visa,Success,11.28
P00015390,B00017151,Visa,Success,30.36
P00015392,B00017154,Cash,Success,23.35
P00015394,B00017157,PayNow,Success,58.92
P00015396,B00017160,Mastercard,Success,38.1
P00015400,B00017164,Cash,Success,73.2
P00015401,B00017165,PayNow,Success,11.84
P00015402,B00017166,Mastercard,Success,40.94
P00015404,B00017168,PayNow,Success,64.37
P00015406,B00017170,Visa,Success,63.14
P00015407,B00017171,Visa,Success,11.79
P00015411,B00017176,Mastercard,Success,9.29
P00015412,B00017179,Cash,Success,39.04
P00015415,B00017182,Visa,Success,64.78
P00015417,B00017184,Visa,Success,58.27
P00015418,B00017185,Visa,Success,31.35
P00015419,B00017187,PayNow,Success,26.09
P00015422,B00017190,Mastercard,Success,11.48
P00015423,B00017191,Cash,Success,16.6
P00015424,B00017192,Mastercard,Success,44.06
P00015425,B00017193,Visa,Success,41.74
P00015433,B00017201,PayNow,Success,25.3
P00015434,B00017202,Cash,Success,63.94
P00015436,B00017204,Mastercard,Success,44.55
P00015440,B00017210,Visa,Success,37.31
P00015441,B00017211,PayNow,Failed,25.58
P00015442,B00017212,Mastercard,Success,28.48
P00015443,B00017213,Cash,Success,17.78
P00015445,B00017215,Cash,Success,36.29
P00015448,B00017219,Cash,Success,10.71
P00015449,B00017220,PayNow,Success,37.4
P00015454,B00017225,PayNow,Success,32.4
P00015456,B00017227,Visa,Success,52.7
P00015458,B00017229,Cash,Success,38.46
P00015459,B00017230,Cash,Success,35.34
P00015462,B00017234,PayNow,Failed,13.32
P00015466,B00017239,PayNow,Failed,21.59
P00015468,B00017241,Visa,Success,44.21
P00015475,B00017248,Visa,Success,33.25
P00015479,B00017252,PayNow,Success,35.26
P00015480,B00017254,PayNow,Success,7.72
P00015481,B00017255,Visa,Success,12.42
P00015482,B00017256,Cash,Success,11.1
P00015483,B00017257,Visa,Success,36.85
P00015484,B00017258,Mastercard,Success,30.71
P00015485,B00017259,Mastercard,Success,36.72
P00015486,B00017260,PayNow,Success,47.98
P00015490,B00017266,Mastercard,Failed,34.22
P00015492,B00017270,Visa,Success,34.56
P00015495,B00017274,Visa,Success,20.78
P00015496,B00017275,Cash,Success,66.12
P00015500,B00017279,Visa,Success,32.83
P00015503,B00017282,Visa,Success,39.13
P00015504,B00017283,PayNow,Success,26.75
P00015507,B00017286,Cash,Success,24.61
P00015508,B00017287,Mastercard,Success,31.15
P00015512,B00017292,Mastercard,Success,11.83
P00015513,B00017293,PayNow,Success,41.99
P00015515,B00017295,Visa,Refunded,22.43
P00015516,B00017296,PayNow,Failed,42.05
P00015517,B00017297,Mastercard,Success,23.11
P00015524,B00017305,Visa,Success,21.22
P00015525,B00017307,Cash,Success,74.93
P00015527,B00017309,Cash,Success,38.46
P00015529,B00017311,Mastercard,Success,58.97
P00015530,B00017312,PayNow,Success,29.72
P00015535,B00017317,Cash,Success,52.87
P00015536,B00017319,Cash,Success,44.04
P00015537,B00017320,PayNow,Success,35.44
P00015538,B00017321,Cash,Success,31.37
P00015540,B00017323,Visa,Success,37.8
P00015542,B00017325,Mastercard,Success,24.29
P00015544,B00017327,Visa,Success,15.12
P00015545,B00017328,Mastercard,Success,32.98
P00015547,B00017330,Mastercard,Success,14.9
P00015548,B00017331,Mastercard,Success,27.31
P00015550,B00017333,Visa,Success,16.93
P00015554,B00017337,Visa,Success,21.83
P00015557,B00017340,Mastercard,Success,33.58
P00015558,B00017342,Cash,Success,36.5
P00015559,B00017343,Mastercard,Success,52.9
P00015560,B00017344,Mastercard,Success,46.28
P00015561,B00017345,Cash,Success,35.66
P00015562,B00017346,PayNow,Success,35.71
P00015566,B00017350,Cash,Success,21.47
P00015567,B00017351,Cash,Success,27.34
P00015569,B00017353,Visa,Success,17.78
P00015571,B00017355,PayNow,Success,39.42
P00015573,B00017357,PayNow,Success,36.68
P00015574,B00017358,Cash,Success,41.1
P00015575,B00017359,Cash,Success,70.32
P00015576,B00017360,PayNow,Success,47.25
P00015577,B00017361,Visa,Success,14.44
P00015580,B00017364,Visa,Success,51.53
P00015581,B00017366,Mastercard,Success,30.42
P00015584,B00017369,PayNow,Success,50.59
P00015588,B00017374,PayNow,Success,18.94
P00015591,B00017378,Mastercard,Success,29.62
P00015592,B00017379,Visa,Success,39.01
P00015593,B00017380,Cash,Success,25.34
P00015594,B00017381,PayNow,Success,60.38
P00015595,B00017382,Cash,Success,13.72
P00015596,B00017383,Mastercard,Success,43.85
P00015600,B00017388,Cash,Success,22.12
P00015601,B00017389,PayNow,Success,12.13
P00015605,B00017393,Visa,Success,12.96
P00015606,B00017394,PayNow,Success,7.85
P00015607,B00017395,Mastercard,Success,30.74
P00015608,B00017396,PayNow,Success,11.13
P00015610,B00017398,Visa,Success,68.54
P00015611,B00017399,Cash,Success,32.32
P00015614,B00017402,Cash,Success,9.59
P00015621,B00017409,Mastercard,Success,37.68
P00015622,B00017410,Mastercard,Success,31.92
P00015623,B00017411,Visa,Success,31.09
P00015629,B00017417,PayNow,Success,28.04
P00015630,B00017418,Visa,Success,54.26
P00015631,B00017419,Mastercard,Success,59.42
P00015632,B00017421,Mastercard,Success,26.5
P00015634,B00017423,PayNow,Success,47.4
P00015635,B00017424,Visa,Success,21.46
P00015638,B00017427,Mastercard,Success,28.72
P00015639,B00017428,Cash,Success,13.0
P00015640,B00017429,Cash,Success,38.02
P00015645,B00017434,Visa,Success,32.47
P00015647,B00017436,PayNow,Success,34.14
P00015648,B00017437,Visa,Success,16.15
P00015650,B00017439,Visa,Success,15.58
P00015651,B00017442,Cash,Success,16.44
P00015653,B00017444,Mastercard,Success,20.92
P00015657,B00017448,Visa,Failed,24.12
P00015658,B00017449,PayNow,Success,21.82
P00015660,B00017451,PayNow,Success,10.37
P00015661,B00017452,Cash,Success,28.99
P00015662,B00017453,Visa,Success,19.12
P00015667,B00017458,Cash,Success,13.78
P00015669,B00017460,Cash,Success,23.75
P00015671,B00017462,Mastercard,Success,14.03
P00015672,B00017463,Visa,Success,33.22
P00015675,B00017467,Mastercard,Success,5.47
P00015676,B00017468,Mastercard,Success,26.51
P00015679,B00017471,Visa,Success,24.7
P00015682,B00017476,Cash,Failed,29.92
P00015684,B00017478,Visa,Success,15.67
P00015685,B00017479,PayNow,Success,34.26
P00015686,B00017480,Mastercard,Success,11.83
P00015687,B00017481,PayNow,Success,51.95
P00015688,B00017482,Cash,Success,9.24
P00015692,B00017487,Mastercard,Success,13.48
P00015695,B00017490,Visa,Success,5.87
P00015699,B00017494,PayNow,Success,21.71
P00015700,B00017495,PayNow,Success,40.54
P00015701,B00017496,Visa,Success,34.37
P00015706,B00017501,Cash,Success,31.45
P00015707,B00017502,Cash,Success,7.32
P00015709,B00017504,Cash,Success,17.15
P00015710,B00017505,Cash,Success,39.23
P00015712,B00017507,Visa,Success,44.86
P00015713,B00017509,Visa,Success,57.82
P00015714,B00017510,Visa,Success,10.91
P00015715,B00017511,Visa,Success,62.69
P00015717,B00017513,Cash,Success,26.84
P00015718,B00017514,PayNow,Success,66.77
P00015719,B00017515,PayNow,Success,66.26
P00015720,B00017516,Cash,Success,28.9
P00015721,B00017517,PayNow,Failed,22.64
P00015722,B00017518,Visa,Success,56.28
P00015723,B00017519,PayNow,Refunded,14.84
P00015726,B00017522,Visa,Success,11.45
P00015731,B00017527,Cash,Success,18.27
P00015732,B00017528,Mastercard,Success,27.31
P00015734,B00017531,Mastercard,Success,31.73
P00015735,B00017533,Visa,Success,6.38
P00015737,B00017536,Cash,Success,20.93
P00015741,B00017540,Visa,Success,70.99
P00015742,B00017542,Visa,Success,19.4
P00015745,B00017546,Visa,Success,14.28
P00015746,B00017547,Cash,Success,23.47
P00015747,B00017548,PayNow,Success,39.78
P00015753,B00017554,Visa,Success,14.3
P00015754,B00017555,PayNow,Failed,19.63
P00015755,B00017556,Visa,Success,22.14
P00015756,B00017557,Mastercard,Success,49.01
P00015757,B00017558,Visa,Success,52.78
P00015761,B00017563,Cash,Success,8.37
P00015762,B00017564,PayNow,Success,24.77
P00015763,B00017565,Visa,Success,22.46
P00015764,B00017566,Mastercard,Success,43.04
P00015767,B00017569,PayNow,Success,31.02
P00015768,B00017570,Mastercard,Success,15.34
P00015772,B00017574,PayNow,Success,52.27
P00015773,B00017575,Visa,Success,12.76
P00015774,B00017577,Mastercard,Success,39.48
P00015775,B00017578,PayNow,Success,30.74
P00015777,B00017580,Visa,Success,11.41
P00015778,B00017581,PayNow,Success,23.64
P00015779,B00017582,Mastercard,Success,32.31
P00015784,B00017589,Visa,Success,32.36
P00015786,B00017591,Cash,Success,48.46
P00015787,B00017592,Mastercard,Success,56.52
P00015789,B00017595,Cash,Success,19.66
P00015794,B00017601,Visa,Success,14.35
P00015796,B00017603,Cash,Success,32.38
P00015797,B00017604,Visa,Success,34.94
P00015799,B00017607,Visa,Success,68.14
P00015801,B00017609,Cash,Failed,12.82
P00015803,B00017611,Cash,Success,7.59
P00015807,B00017616,Mastercard,Success,6.88
P00015811,B00017621,Cash,Success,26.12
P00015812,B00017622,Cash,Success,32.76
P00015814,B00017625,Visa,Success,10.78
