driver_id,total_trips,total_revenue,average_rating
D09095,11,355.32000000000005,3.3333333333333335
D07283,14,355.15999999999997,4.4
D01308,14,355.13,2.0
D05883,14,355.0300000000001,3.0
D07753,13,355.03000000000003,1.6666666666666667
D01233,12,354.99,3.0
D01075,12,354.87000000000006,2.5714285714285716
D04547,8,354.84000000000003,3.0
D09713,13,354.82000000000005,3.3333333333333335
D09665,12,354.81000000000006,3.2
D09321,9,354.78000000000003,3.3333333333333335
D00477,11,354.74,2.3333333333333335
D09270,14,354.57000000000005,3.6666666666666665
D04351,13,354.57000000000005,1.3333333333333333
D03470,13,354.52000000000004,2.0
D03927,13,354.49,4.5
D04562,12,354.40999999999997,2.75
D04933,12,354.37,3.0
D00975,13,354.29999999999995,3.5
D00231,12,354.28999999999996,2.5
D00954,10,354.12,3.5
D00813,12,354.07,3.0
D00629,12,353.98,3.5
D06657,13,353.96000000000004,2.375
D08219,15,353.84000000000003,3.4285714285714284
D08261,10,353.7,1.5
D07155,10,353.69,3.2
D06296,12,353.67999999999995,2.6666666666666665
D08310,10,353.66,2.25
D04679,13,353.64,3.0
D03219,14,353.6,4.5
D08605,12,353.56,3.0
D00926,13,353.5200000000001,3.4285714285714284
D06850,14,353.51,3.4
D06075,11,353.48,2.6666666666666665
D07961,13,353.46000000000004,2.4285714285714284
D00747,9,353.38,3.0
D08444,12,353.36,1.75
D00854,11,353.26000000000005,2.6666666666666665
D09566,10,353.22,2.75
D00003,12,353.21000000000004,2.7142857142857144
D08866,10,353.21000000000004,2.6666666666666665
D04239,12,353.19,1.8
D03665,12,353.17999999999995,3.75
D05247,10,353.14,3.3333333333333335
D08687,12,353.09000000000003,3.6666666666666665
D07092,10,353.08000000000004,2.75
D05738,11,352.99,3.0
D04389,13,352.96,3.111111111111111
D08846,12,352.95,3.0
D04948,12,352.92,3.6666666666666665
D01128,8,352.9,3.0
D07471,14,352.9,2.5
D01038,14,352.83000000000004,2.3333333333333335
D07375,12,352.82,3.75
D05627,14,352.78000000000003,3.5
D03627,10,352.78,3.5
D06719,14,352.65,2.6666666666666665
D07979,13,352.65,3.2
D03483,10,352.65,4.333333333333333
D08489,11,352.59000000000003,4.5
D04937,10,352.5400000000001,3.3333333333333335
D02920,14,352.51,3.0
D04777,13,352.47,1.75
D06811,9,352.47,1.0
D05540,12,352.44000000000005,3.0
D07017,8,352.40999999999997,3.6666666666666665
D09022,13,352.4,2.5
D06724,11,352.39000000000004,3.1666666666666665
D08793,13,352.33000000000004,2.75
D01914,11,352.31999999999994,4.0
D07403,12,352.26000000000005,3.5
D01817,12,352.26,3.0
D08879,8,352.25,2.3333333333333335
D09885,13,352.23999999999995,4.25
D09479,14,352.21,4.4
D09650,10,352.17,1.0
D09963,11,352.09000000000003,2.6666666666666665
D06139,10,352.09000000000003,
D01422,11,352.03999999999996,3.8
D03826,9,351.85,4.0
D07374,12,351.84,4.0
D09726,10,351.81999999999994,3.3333333333333335
D02792,14,351.78999999999996,2.3333333333333335
D09769,13,351.63,2.8
D00449,13,351.53999999999996,4.0
D02021,12,351.52000000000004,2.3333333333333335
D06396,14,351.49000000000007,3.0
D04737,11,351.48,3.25
D01616,11,351.40999999999997,3.6
D01041,11,351.31000000000006,3.5
D05670,12,351.29,3.5
D02532,10,351.2,2.5
D04400,12,351.14,3.0
D01309,14,351.09000000000003,4.0
D03449,11,351.07,2.8333333333333335
D02593,11,351.01,2.0
D05539,7,351.0,4.0
D02959,11,350.99,3.0
D05904,12,350.94,2.25
D05442,14,350.91999999999996,2.8
D06041,10,350.88,1.3333333333333333
D02862,12,350.87,1.75
D02585,10,350.86,5.0
D04838,9,350.82,2.0
D03858,13,350.81,2.0
D03605,13,350.79,3.6666666666666665
D04644,11,350.77000000000004,3.4
D00697,10,350.77,4.0
D03273,12,350.71999999999997,4.333333333333333
D01643,11,350.71,3.8
D06367,13,350.71,1.6666666666666667
D01232,10,350.67999999999995,3.0
D06526,10,350.65999999999997,4.0
D04233,9,350.65999999999997,1.5
D03100,10,350.59999999999997,4.5
D02301,8,350.59999999999997,1.5
D09432,11,350.5799999999999,3.0
D09244,10,350.52,1.0
D01814,12,350.46999999999997,2.8333333333333335
D03177,13,350.46999999999997,2.75
D01762,11,350.46,3.3333333333333335
D05032,12,350.37,2.4
D04904,14,350.35,4.0
D08248,13,350.31,3.2
D02608,13,350.3,4.0
D04089,15,350.25,4.666666666666667
D06591,15,350.23,2.3333333333333335
D08498,12,350.2,2.8
D06129,9,350.19,2.75
D02010,9,350.17999999999995,2.0
D01661,10,350.15,3.0
D02646,11,350.13000000000005,2.6
D05051,14,350.12,3.6
D08424,13,350.1,4.333333333333333
D05636,11,350.09,4.25
D04098,10,350.05000000000007,2.6
D03823,12,350.0,2.0
D05703,11,349.97,2.75
D00908,11,349.93,3.25
D07129,10,349.92999999999995,2.75
D05798,11,349.89,1.0
D04189,10,349.85,3.6666666666666665
D00772,13,349.81,3.6666666666666665
D05721,10,349.69,3.75
D07134,10,349.64,3.2
D05625,10,349.63,2.5
D09807,11,349.59999999999997,2.75
D07019,9,349.59000000000003,4.333333333333333
D02100,13,349.55,2.25
D00220,16,349.53,2.0
D00801,12,349.48,2.25
D04560,11,349.46,2.6666666666666665
D06598,15,349.46,3.3333333333333335
D03736,12,349.43000000000006,4.2
D07879,12,349.39000000000004,3.0
D05436,10,349.36,2.5
D05337,12,349.32000000000005,2.2
D01381,13,349.29,3.0
D07739,10,349.28999999999996,2.75
D06246,11,349.28000000000003,2.0
D02447,12,349.17,3.0
D09114,11,349.16,3.0
D00172,10,349.15000000000003,5.0
D00806,11,349.13,4.333333333333333
D04404,13,349.07,3.4
D01457,13,349.05,2.0
D04931,10,349.03000000000003,2.0
D06498,8,349.02,3.0
D03326,11,348.96000000000004,3.6666666666666665
D03007,12,348.96,4.0
D08780,12,348.82000000000005,3.6666666666666665
D00863,10,348.74,1.75
D09561,11,348.63,3.0
D00839,10,348.59,3.0
D09869,13,348.53,2.6
D03063,9,348.48,3.75
D09085,12,348.45,2.0
D03748,13,348.42,1.8333333333333333
D04284,17,348.41999999999996,4.0
D06257,11,348.40999999999997,3.6666666666666665
D08066,10,348.38,2.3333333333333335
D07922,11,348.35,2.0
D02913,12,348.29,3.3333333333333335
D05087,10,348.24,2.6666666666666665
D01146,14,348.24,3.0
D08624,12,348.23,2.3333333333333335
D03411,13,348.15000000000003,3.5
D03531,11,348.04,2.3333333333333335
D01027,13,347.99999999999994,3.0
D00358,11,347.9,1.6666666666666667
D07463,13,347.88,3.5
D02718,14,347.86,4.0
D03159,11,347.78,2.6
D00012,17,347.74,2.8
D05073,12,347.71000000000004,3.0
D09134,10,347.7,3.0
D00749,14,347.66999999999996,3.6
D07503,13,347.65,4.0
D02598,11,347.62,3.3333333333333335
D02997,14,347.53999999999996,3.5
D02963,14,347.43,3.0
D03980,11,347.42,1.3333333333333333
D02815,9,347.37000000000006,3.142857142857143
D06940,13,347.36,2.8
D07047,10,347.32000000000005,2.75
D01838,11,347.31,3.2
D02263,12,347.29,2.3333333333333335
D09978,11,347.26000000000005,2.8
D03750,9,347.22999999999996,3.5
D09259,14,347.16,3.5
D04636,10,347.15000000000003,3.8
D05983,11,347.03999999999996,4.333333333333333
D01522,12,347.0,3.0
D00732,12,346.97,2.3333333333333335
D01701,14,346.91,3.6666666666666665
D04818,12,346.90999999999997,3.8333333333333335
D03266,12,346.89,3.25
D05675,11,346.8,2.0
D04176,15,346.76,2.6666666666666665
D01411,12,346.75000000000006,3.0
D04918,13,346.65,3.25
D05737,12,346.57000000000005,1.8
D05885,12,346.50000000000006,4.0
D02524,14,346.49,3.6666666666666665
D03535,11,346.44000000000005,3.3333333333333335
D05909,13,346.40999999999997,3.0
D04886,11,346.4,2.0
D09692,11,346.35,
D03655,11,346.34,3.4
D09742,10,346.28,1.0
D04959,12,346.22999999999996,3.5
D09527,10,346.22999999999996,3.5
D05192,14,346.22,3.6
D08302,12,346.22,2.75
D06237,12,346.17999999999995,3.2
D04998,11,346.13,2.5
D08192,11,346.1,4.0
D00978,14,346.03000000000003,3.4285714285714284
D04694,12,346.03000000000003,3.0
D03517,8,345.96000000000004,1.0
D08136,11,345.96,4.0
D03956,12,345.96,4.0
D03566,13,345.93999999999994,3.5
D01420,13,345.79,3.142857142857143
D01710,9,345.76,2.0
D08240,11,345.74,3.5
D00966,11,345.69000000000005,3.6666666666666665
D03556,10,345.62,3.5
D05115,13,345.57000000000005,3.1666666666666665
D03082,11,345.56,2.7142857142857144
D04662,14,345.48,2.5
D04634,10,345.39,3.0
D01356,10,345.39,3.25
D06928,17,345.38,4.25
D07736,16,345.33,2.8
D06101,14,345.06999999999994,2.7142857142857144
D03454,12,345.03999999999996,3.2
D05332,12,345.02,4.333333333333333
D07790,8,344.96,4.333333333333333
D07231,11,344.96,2.3333333333333335
D05094,11,344.95,4.666666666666667
D05462,13,344.93000000000006,2.1666666666666665
D01549,12,344.90999999999997,3.3333333333333335
D03704,8,344.90999999999997,4.25
D07507,10,344.88,4.0
D05389,13,344.87,2.3333333333333335
D09201,12,344.85,2.75
D08151,13,344.84999999999997,3.4
D04518,9,344.78,2.5
D05858,10,344.76,2.6666666666666665
D02893,8,344.75,4.0
D01535,11,344.66999999999996,2.0
D00091,11,344.65999999999997,3.6
D08001,11,344.64000000000004,2.25
D09980,12,344.61999999999995,3.0
D03544,9,344.58,2.0
D08357,10,344.56999999999994,4.0
D06157,10,344.52000000000004,2.0
D05254,10,344.51,3.3333333333333335
D00174,12,344.5,2.0
D07191,14,344.49,3.75
D09396,14,344.46,4.0
D02221,10,344.45,2.0
D07038,14,344.43000000000006,3.6
D00013,14,344.43000000000006,3.25
D04275,15,344.39,3.0
D00344,12,344.30999999999995,3.8
D05019,15,344.25,2.3333333333333335
D03824,11,344.17,3.25
D07726,12,344.11,3.3333333333333335
D02610,10,344.09999999999997,3.0
D00099,13,344.06000000000006,5.0
D06565,13,344.06,2.5
D03732,14,344.0300000000001,2.3333333333333335
D06851,12,344.02,2.6666666666666665
D07258,10,344.01000000000005,1.0
D04068,13,344.0,3.25
D02662,9,343.96000000000004,3.5
D06607,12,343.9599999999999,3.6666666666666665
D09943,14,343.95,2.0
D06540,11,343.88,3.0
D04221,12,343.87,4.25
D07058,11,343.86,2.6
D08304,9,343.81,2.6666666666666665
D05084,13,343.8,3.1666666666666665
D05320,10,343.79999999999995,2.8
D00096,12,343.7699999999999,3.0
D03099,13,343.75,2.8333333333333335
D06412,10,343.71,4.0
D00508,8,343.7,3.5
D05456,10,343.7,2.8
D09351,12,343.69999999999993,2.8
D06318,10,343.63000000000005,3.5
D07266,13,343.63,4.0
D02562,14,343.61,2.6666666666666665
D04028,9,343.59000000000003,2.6666666666666665
D03772,9,343.57,4.0
D00234,10,343.53,4.5
D01897,10,343.5,3.5
D02935,12,343.46000000000004,3.2
D03733,9,343.43999999999994,2.3333333333333335
D04663,9,343.42,3.0
D05797,10,343.40000000000003,3.5
D05834,9,343.37,2.25
D07679,9,343.35999999999996,4.0
D08228,11,343.26000000000005,1.0
D00230,10,343.16,1.5
D09861,14,343.08000000000004,1.25
D06280,12,343.01,2.6666666666666665
D05524,14,343.0,3.25
D04824,14,342.91,3.1666666666666665
D03501,9,342.84000000000003,3.0
D09487,9,342.82,3.5
D08382,11,342.81000000000006,4.0
D07494,12,342.75,4.333333333333333
D04592,13,342.7,3.0
D00921,11,342.69,2.5
D08587,13,342.67999999999995,3.0
D08317,10,342.6600000000001,3.25
D00047,11,342.64,3.6666666666666665
D00878,12,342.58,3.0
D00089,9,342.53000000000003,2.2
D07989,11,342.52,2.0
D03025,10,342.46999999999997,2.0
D00588,11,342.46999999999997,3.6666666666666665
D04664,13,342.44000000000005,3.0
D04778,10,342.44,3.2
D02702,11,342.41999999999996,3.6666666666666665
D08754,9,342.28000000000003,5.0
D09072,11,342.22,1.6666666666666667
D09766,9,342.19,2.0
D03396,12,342.08,3.7142857142857144
D07111,11,342.08,3.3333333333333335
D05090,11,342.07000000000005,2.0
D01628,11,342.07,3.3333333333333335
D09046,10,342.01,4.666666666666667
D08765,11,341.86,3.75
D03844,10,341.84000000000003,1.6666666666666667
D04940,7,341.84,3.75
D02308,15,341.78000000000003,3.857142857142857
D03650,9,341.76,3.3333333333333335
D00582,12,341.75999999999993,3.3333333333333335
D04609,13,341.74,1.6666666666666667
D09143,12,341.73999999999995,3.0
D07985,8,341.68,2.0
D08678,12,341.49,3.0
D09196,12,341.37,1.75
D08126,13,341.26,3.3333333333333335
D01217,13,341.14,4.0
D09382,10,341.14,3.0
D03143,10,341.13,4.0
D09112,10,341.05,3.3333333333333335
D04925,10,340.98,2.3333333333333335
D05343,11,340.95,3.75
D02487,14,340.75,3.0
D00578,11,340.71000000000004,3.2
D09470,15,340.65,3.0
D04649,11,340.65,2.0
D08330,10,340.5799999999999,4.0
D07737,11,340.56999999999994,2.5
D08199,13,340.53,3.75
D07354,11,340.5,4.0
D00853,13,340.39,3.5
D03598,14,340.37,3.2
D00074,15,340.36,2.6
D06759,11,340.34000000000003,2.8333333333333335
D08652,8,340.34,2.0
D03468,11,340.31,3.0
D07954,8,340.23,2.6666666666666665
D05171,12,340.14,4.5
D07984,11,340.12,4.0
D08740,13,339.95,3.0
D02638,11,339.86,3.0
D00647,14,339.82,1.75
D04759,14,339.7799999999999,3.3333333333333335
D01629,12,339.76,2.5
D06365,15,339.71999999999997,2.6666666666666665
D07028,11,339.64,5.0
D01017,10,339.62,1.75
D08107,12,339.62,2.857142857142857
D05743,15,339.58000000000004,3.6666666666666665
D00054,11,339.46999999999997,2.3333333333333335
D07363,11,339.45,2.75
D08119,9,339.43,3.8
D02592,13,339.41999999999996,2.0
D06861,8,339.27,2.6
D05714,9,339.25,2.5
D08699,12,339.21000000000004,3.5
D01036,9,339.21,1.0
D03779,13,339.18999999999994,2.0
D07618,12,339.18,3.0
D00516,11,339.15000000000003,3.0
D09500,15,339.15000000000003,3.0
D08175,11,339.14,1.0
D02819,11,339.11,5.0
D05347,11,339.09999999999997,2.6
D04027,12,339.05,3.0
D04529,13,339.03000000000003,3.3333333333333335
D07579,13,338.94,3.0
D00242,13,338.93,2.625
D03669,16,338.91999999999996,2.5
D09680,10,338.84000000000003,3.4
D08142,14,338.82000000000005,3.6
D05839,11,338.79,1.6666666666666667
D06454,11,338.7800000000001,3.0
D08947,10,338.77,1.3333333333333333
D01663,13,338.73,5.0
D03162,12,338.69,5.0
D02877,9,338.64,3.25
D01275,10,338.61,5.0
D04590,10,338.61,
D07978,10,338.5899999999999,3.5
D06408,10,338.57000000000005,2.5
D09780,10,338.53999999999996,2.3333333333333335
D00154,10,338.5,1.6666666666666667
D09188,13,338.47,3.25
D05102,11,338.45000000000005,2.3333333333333335
D00842,13,338.18,3.0
D00407,14,338.17,3.1666666666666665
D02883,12,338.15999999999997,1.0
D04163,9,338.15999999999997,3.75
D08883,10,338.05,3.25
D03123,13,338.04999999999995,2.2
D09362,11,338.0,2.6666666666666665
D05880,11,337.96000000000004,3.5
D02766,11,337.91999999999996,3.0
D07362,10,337.91999999999996,2.5
D07425,13,337.8399999999999,2.75
D06298,12,337.78999999999996,3.3333333333333335
D06468,11,337.77000000000004,3.5
D05301,8,337.77,1.0
D05349,14,337.76,4.0
D04955,13,337.65000000000003,2.25
D06435,8,337.64,3.25
D02463,10,337.62,3.0
D07854,10,337.59000000000003,3.0
D04318,11,337.53000000000003,2.625
D07928,10,337.46999999999997,3.0
D05612,13,337.46999999999997,1.0
D07402,10,337.36,4.0
D06415,15,337.36,2.4
D06655,10,337.32,4.0
D07744,11,337.28,3.0
D07158,10,337.23,2.0
D01600,10,337.16999999999996,5.0
D03052,10,337.15999999999997,3.0
D00053,10,337.12999999999994,2.0
D02090,9,337.11,2.3333333333333335
D07435,11,337.09999999999997,5.0
D02139,11,337.08,3.4
D01527,12,337.07000000000005,2.5
D02721,15,337.07,2.5
D09189,10,336.99,1.6666666666666667
D05208,11,336.95,2.75
D03636,13,336.93000000000006,3.5
D06231,11,336.93000000000006,3.0
D08935,9,336.9,3.0
D04349,11,336.84999999999997,3.5
D08419,11,336.82,2.4
D04810,13,336.79999999999995,3.0
D00860,12,336.75,3.0
D08413,11,336.73,2.75
D04545,12,336.6,3.8
D08966,9,336.59000000000003,1.3333333333333333
D01707,13,336.54,3.2
D05960,10,336.52,2.5
D07802,16,336.51,1.0
D03923,12,336.46,3.3333333333333335
D05157,10,336.44000000000005,3.0
D03512,14,336.39,4.0
D00641,10,336.39,2.0
D06340,12,336.21000000000004,4.0
D08628,12,336.21,4.166666666666667
D06031,13,336.19,3.25
D06587,13,336.18999999999994,1.75
D05652,11,336.15,2.0
D05369,11,336.13,3.4285714285714284
D08446,14,336.1,3.1666666666666665
D05001,13,336.08,3.0
D05944,14,336.07,2.5714285714285716
D08869,9,336.03000000000003,2.3333333333333335
D04367,11,336.03,2.8
D07088,9,336.0,4.5
D03202,11,335.98,2.0
D02457,14,335.94999999999993,3.6666666666666665
D08216,13,335.94,3.25
D09078,13,335.91999999999996,1.3333333333333333
D09556,13,335.89,2.25
D02201,15,335.88,3.125
D06159,13,335.86,5.0
D02804,15,335.84000000000003,2.6666666666666665
D07188,10,335.84000000000003,4.5
D09473,12,335.82,2.6666666666666665
D01351,12,335.80999999999995,3.5
D06768,15,335.7,3.5
D00050,14,335.69,3.2
D06131,10,335.67,3.2
D04568,11,335.67,3.0
D04374,13,335.64,4.0
D06927,13,335.54,3.2
D06528,15,335.47,1.8571428571428572
D05487,11,335.32,2.0
D03539,7,335.3,4.0
D05164,11,335.22,3.5
D01938,16,335.21000000000004,3.0
D02484,11,335.18,1.0
D01211,9,335.18,2.0
D09009,13,335.17999999999995,3.75
D05676,11,335.17,2.75
D01342,13,335.15,3.5
D01035,14,335.15,3.0
D05359,10,335.13000000000005,2.0
D06144,10,335.12,4.5
D02994,11,335.11,5.0
D08544,11,335.1,3.0
D06786,11,335.09000000000003,2.0
D09275,12,335.06,3.75
D08169,14,335.05999999999995,4.0
D05030,14,335.03000000000003,3.2
D08226,10,335.0,2.3333333333333335
D09888,10,334.98,3.1666666666666665
D09353,10,334.98,4.5
D02745,12,334.94,2.3333333333333335
D01388,8,334.92,1.0
D05346,11,334.84000000000003,3.0
D02573,9,334.84,2.25
D06616,12,334.68,2.0
D06856,12,334.64,3.5
D03212,12,334.63,2.0
D08746,11,334.61,3.6666666666666665
D07149,9,334.6,2.8
D03679,12,334.59,3.0
D08108,11,334.5899999999999,3.0
D02650,11,334.57,3.0
D00910,10,334.56,2.3333333333333335
D09471,10,334.53999999999996,2.25
D05761,13,334.48,2.3333333333333335
D08232,9,334.42999999999995,3.5
D09280,11,334.41,4.0
D03383,12,334.40999999999997,3.6666666666666665
D03997,11,334.39,2.6
D05286,9,334.37,3.25
D05586,11,334.33,2.25
D00763,13,334.32000000000005,2.6666666666666665
D03634,13,334.29,1.0
D00412,13,334.29,3.75
D02867,8,334.28000000000003,2.5
D08210,12,334.27000000000004,2.6666666666666665
D03983,13,334.26,3.0
D06455,8,334.26,3.0
D03744,9,334.24,4.0
D00984,11,334.15,3.0
D08610,9,334.15,2.75
D05734,12,334.14000000000004,3.0
D05708,13,334.12,1.0
D09254,12,334.08000000000004,3.6666666666666665
D00986,12,334.06999999999994,3.5
D07967,10,334.06,2.6666666666666665
D08065,10,334.05,3.0
D03103,13,334.0,3.6666666666666665
D08715,12,333.91999999999996,2.25
D08295,13,333.90999999999997,2.5
D01577,15,333.9,3.25
D09836,13,333.88,2.8
D06736,13,333.85,3.2
D07661,9,333.71999999999997,2.0
D06309,12,333.65999999999997,1.5
D05825,12,333.65999999999997,4.666666666666667
D09736,10,333.64,3.6666666666666665
D02206,10,333.6,3.0
D01689,12,333.54,2.0
D07885,10,333.49,2.0
D03306,11,333.46000000000004,4.0
D00857,12,333.45,3.5
D05867,11,333.36999999999995,2.6666666666666665
D07759,12,333.36,3.6666666666666665
D00862,13,333.33,2.75
D00441,10,333.32,1.75
D05156,10,333.32,2.6
D00020,13,333.24,2.5
D02079,11,333.19,2.5
D04895,15,333.17,2.8333333333333335
D09504,12,333.13,3.5
D02062,11,333.05,2.5
D02321,11,333.02,2.0
D06361,9,332.97,2.6666666666666665
D04421,10,332.92999999999995,3.0
D09011,10,332.92,2.3333333333333335
D05697,11,332.90000000000003,2.6666666666666665
D08156,12,332.89,2.0
D05861,8,332.88,1.5
D07794,13,332.88,3.0
D08495,12,332.84000000000003,3.25
D04719,11,332.78000000000003,2.5
D07160,8,332.70000000000005,2.5
D03455,10,332.65,2.0
D08577,11,332.54999999999995,3.5
D08007,8,332.54,3.3333333333333335
D07836,12,332.53999999999996,3.0
D01659,11,332.51,4.0
D07023,12,332.46999999999997,2.75
D02753,11,332.34000000000003,2.0
D07599,10,332.31999999999994,2.5
D00779,10,332.24,3.0
D05890,10,332.21000000000004,3.75
D00016,12,332.21,3.0
D00132,10,332.18999999999994,3.8
D00922,11,332.16,
D01096,10,332.11,4.5
D01933,12,332.04,1.5
D04461,7,332.03,3.2
D01068,10,332.02,3.25
D09256,11,331.99,3.5
D06445,10,331.93,
D07098,13,331.87,5.0
D03334,11,331.80999999999995,3.0
D07170,9,331.78999999999996,3.3333333333333335
D02203,13,331.78,3.4
D02363,11,331.77000000000004,2.3333333333333335
D03688,10,331.76,3.0
D02848,12,331.74,4.5
D08706,14,331.70000000000005,3.5
D09530,12,331.70000000000005,4.0
D04729,13,331.65,5.0
D00715,14,331.64,2.6
D02960,13,331.63,2.75
D08617,10,331.59999999999997,4.0
D02339,13,331.59000000000003,2.4
D02313,13,331.5899999999999,2.25
D09582,10,331.54,3.0
D00414,11,331.51000000000005,3.0
D03000,9,331.48,3.3333333333333335
D07314,11,331.46,3.0
D04731,13,331.43,3.0
D05008,11,331.41,2.5
D04814,14,331.39,2.75
D04418,11,331.38000000000005,2.6
D01545,10,331.33,2.6666666666666665
D07053,13,331.32,3.2
D05604,10,331.29999999999995,1.75
D00617,9,331.19999999999993,1.6
D03231,18,331.18999999999994,2.4
D06701,13,331.17,1.8
D02814,13,331.09999999999997,2.5714285714285716
D03568,10,331.03,2.8
D08138,7,331.02000000000004,3.0
D09721,11,330.97,3.4
D03473,10,330.96000000000004,3.75
D03729,12,330.9,2.5
D06855,15,330.86,3.1666666666666665
D09695,13,330.86,3.0
D03134,15,330.85999999999996,2.0
D03484,14,330.85,3.0
D00024,11,330.84,2.5
D06436,11,330.79,3.6666666666666665
D08241,9,330.72,3.3333333333333335
D00218,11,330.69000000000005,2.75
D03485,11,330.65000000000003,4.0
D07674,11,330.61,3.5
D09831,11,330.51,3.0
D05221,9,330.51,2.0
D07523,8,330.49,3.8
D03274,14,330.49,4.0
D09283,11,330.46000000000004,2.4
D07515,11,330.45000000000005,1.0
D07730,7,330.38,3.6
D07073,12,330.38,2.6
D02459,8,330.35,3.0
D02243,12,330.33,1.8
D05998,13,330.33,3.8
D00694,13,330.31000000000006,2.3333333333333335
D01533,12,330.31,2.25
D09706,12,330.31,3.0
D09877,11,330.28999999999996,3.25
D03574,11,330.24,2.0
